,content,NER,label
2815,"Philips X516 có kích thước màn hình nhỏ nhất , từ đó có thể dự đoán được chất lượng ảnh chụp camera tele của iPhone 14 Pro Max .","[1, 2, 0, 5, 6, 6, 6, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4
1660,"Kết quả thử nghiệm trên Geekbench cho thấy , Nokia 6350 mang đến các tệp hình ảnh raw tương đương nhau .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 5, 6, 6, 6, 6, 7, 8, 8, 0]",2
4629,Microsoft Lumia 430 Dual SIM có vẻ nặng hơn Sony CMD Z5 .,"[1, 2, 2, 2, 2, 0, 0, 7, 8, 3, 4, 4, 0]",8
3722,Đi kèm cảm biến vân tay cạnh viền sánh ngang và thậm chí đánh bại Huawei Ascend Q M5660 trong một số trường hợp .,"[0, 0, 5, 6, 6, 6, 6, 6, 7, 8, 0, 0, 0, 7, 8, 3, 4, 4, 4, 0, 0, 0, 0, 0, 0]",6
874,"Như đã đề cập ở ngay đầu bài viết , đây chính là lợi thế của Galaxy S22 Ultra .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 0, 1, 2, 2, 0]",6
4389,Bird D706 sở hữu cảm biến nhỏ gọn hơn,"[1, 2, 0, 0, 5, 6, 7, 8, 8]",8
3725,Sony Ericsson W700 nhỏ gọn dễ thao tác hơn bằng một tay và nhẹ hơn một chút .,"[1, 2, 2, 0, 0, 7, 8, 8, 8, 0, 0, 0, 0, 7, 8, 8, 8, 0]",6
1247,"Ngoài ra , dung lượng bộ nhớ 128gb của Siemens cũng có sự khác biệt đáng kể .","[0, 0, 0, 5, 6, 6, 6, 6, 0, 1, 0, 0, 7, 8, 8, 8, 8, 0]",1
1918,Cả ZTE Blade L3 và Huawei G7300 đều có thiết lập ram .,"[0, 1, 2, 2, 0, 3, 4, 7, 8, 8, 8, 5, 0]",2
2025,Samsung T729 Blast cao cấp nhất của thế giới Android hiện nay,"[1, 2, 2, 7, 8, 8, 8, 8, 8, 8, 8, 8]",3
4267,Trong khi Realme 7 (Asia) nhiệt lượng toả ra sáng hơn .,"[0, 0, 1, 2, 2, 5, 6, 6, 6, 7, 8, 0]",8
3403,"Samsung Galaxy Tab A 7.0 (2016) không còn là tính ổn định mạnh mẽ nhất trong thế giới smartphone nữa , tuy nhiên vẫn vô cùng khoẻ để thực hiện tất cả các tác vụ mượt mà .","[1, 2, 2, 2, 2, 2, 7, 8, 8, 5, 6, 6, 8, 8, 8, 8, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5
2193,"Về phần này , mình đánh giá Spice M-940n cao nhất .","[0, 0, 0, 0, 0, 0, 0, 1, 2, 7, 8, 0]",3
958,Kết quả không quá chênh lệch giữa các chiếc điện thoại trên và phần thắng nhỉnh về Samsung .,"[5, 6, 7, 8, 8, 8, 0, 3, 4, 4, 4, 4, 0, 7, 8, 8, 8, 1, 0]",2
2099,điểm số geekbench trong các bài kiểm tra điểm chuẩn đơn và đa lõi số 1 thế giới Android !,"[5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 7, 8, 8, 8, 8, 0]",3
3688,"Ngoài ra , thêm lợi thế dành cho HTC Desire 820 dual sim chính là có tích hợp chip a16 bionic nhờ ông kính tiềm vọng .","[0, 0, 0, 0, 7, 8, 0, 0, 1, 2, 2, 2, 2, 0, 0, 0, 5, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0]",6
3249,"Ngoài ra , còn một yếu tố nữa chính là việc chiếc Motorola d520 là mức pin nhỏ nhất , đồng nghĩa với việc diện tích tản nhiệt cũng thấp hơn ; ít nhiều ảnh hưởng đến hiệu năng thuần của con chip .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 5, 6, 7, 8, 0, 0, 0, 0, 0, 5, 6, 6, 6, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5
3309,"Ngoài ra , còn một yếu tố nữa chính là việc chiếc Nokia X5 TD-SCDMA là dải tốc độ làm mới động nhỏ nhất , đồng nghĩa với việc diện tích tản nhiệt cũng thấp hơn ; ít nhiều ảnh hưởng đến hiệu năng thuần của con chip .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 5, 6, 6, 6, 6, 6, 7, 8, 0, 0, 0, 0, 0, 5, 6, 6, 6, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5
2415,"Nhờ sự kết hợp giữa phần cứng xuất sắc và thời lượng pin vượt trội , alcatel OT-E101 hiện đang là độ hoàn thiện tốt nhất trên thị trường .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 5, 6, 6, 7, 8, 8, 8, 8, 0]",3
4485,"Asus Memo Pad 7 ME572CL có hình ảnh vuông vắn hơn với các cạnh hơi tròn , một lỗ đục nhỏ ở giữa chứa camera nên tỷ lệ màn hình trên thân máy lên đến gần 90% .","[1, 2, 2, 2, 2, 0, 5, 6, 7, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8
314,"Với giá bán từ 6 triệu đồng trên thị trường hiện nay cùng với loạt các trang bị ấn tượng chúng tôi đề cập trên đâ thì Galaxy A24 không chỉ mang tới smartphone có bề ngoài thời thượng , mà khả năng chụp hình , cấu hình lẫn màn hình đều thuộc hàng tốt nhất , đáp ứng nhu cầu sử dụng của người dùng phổ thông .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 6, 0, 5, 6, 0, 5, 6, 0, 7, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3
3623,"Nokia 5200 không còn là chất lượng hình mạnh mẽ nhất trong thế giới smartphone nữa , tuy nhiên vẫn vô cùng khoẻ để thực hiện tất cả các tác vụ mượt mà .","[1, 2, 7, 8, 8, 5, 6, 6, 8, 8, 8, 8, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5
62,Tuy nhiên mình sẽ đánh giá cao iPhone 13 hơn một chút vì nó có thể giữ được độ trung thực tốt hơn so với đối thủ,"[0, 0, 0, 0, 0, 0, 0, 1, 2, 7, 8, 8, 0, 1, 0, 0, 0, 0, 5, 6, 6, 7, 8, 0, 0, 3, 4]",6
3551,"Nokia 6085 không còn là thông số mạnh mẽ nhất trong thế giới smartphone nữa , tuy nhiên vẫn vô cùng khoẻ để thực hiện tất cả các tác vụ mượt mà .","[1, 2, 7, 8, 8, 5, 6, 8, 8, 8, 8, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5
1328,Đây có lẽ là nơi cho thấy sự khác biệt rõ ràng nhất giữa ZTE Blade A7 Vita và verykool i123 .,"[0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 8, 8, 8, 0, 1, 2, 2, 2, 0, 3, 4, 0]",1
1195,"BLU TV2Go cũng có điểm mạnh với công nghệ hình ảnh Dolby Vision , gam màu rộng và tông màu chân thực , đây là công nghệ sạc mà Parla Minu P124 không có .","[3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 0, 1, 2, 2, 7, 8, 0]",1
2512,"Sagem RC 730 có trải nghiệm facetime nhỏ nhất , từ đó có thể dự đoán được chất lượng ảnh chụp camera tele của iPhone 14 Pro Max .","[1, 2, 2, 0, 5, 6, 6, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4
1185,"Trong khi đó , BLU Neo XL không có tính năng tương tự .","[0, 0, 0, 0, 1, 2, 2, 7, 8, 8, 8, 8, 8, 0]",1
757,Kích thước màn hình thì sẽ là 6.6 inch nên bạn có thể thoải mái hơn trong việc xem phim trên một không gian lớn .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 0, 0, 5, 6, 0, 0, 0, 0, 0, 0]",6
3366,"Ngoài ra , còn một yếu tố nữa chính là việc chiếc LG Q8 (2018) là camera tele nhỏ nhất , đồng nghĩa với việc diện tích tản nhiệt cũng thấp hơn ; ít nhiều ảnh hưởng đến hiệu năng thuần của con chip .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 5, 6, 7, 8, 0, 0, 0, 0, 0, 5, 6, 6, 6, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5
2338,"Trước đó chúng ta cũng bắt gặp ở Galaxy M41 , Galaxy M01 và Galaxy M11 nhưng Snapdragon 730G cho phép s20 ultra trở thành điện thoại mạnh mẽ nhất trong dòng M .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 7, 8, 8, 8, 8, 8, 0]",3
3277,"tấm nền super amoled không còn là khả năng chống chịu va đập mạnh mẽ nhất trong thế giới smartphone nữa , tuy nhiên vẫn vô cùng khoẻ để thực hiện tất cả các tác vụ mượt mà .","[1, 2, 2, 2, 7, 8, 8, 5, 6, 6, 6, 6, 6, 8, 8, 8, 8, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5
2607,"alcatel A7 XL có tính năng nhỏ nhất , từ đó có thể dự đoán được chất lượng ảnh chụp camera tele của iPhone 14 Pro Max .","[1, 2, 2, 0, 5, 6, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4
891,"Ngoài ra , camera tele cũng có chất lượng quang học gấp đôi bản tiền nhiệm , giúp bạn chụp zoom tốt hơn với khả năng zoom 2x và 3x .","[0, 0, 0, 1, 2, 0, 0, 5, 6, 6, 6, 7, 8, 3, 4, 4, 0, 0, 0, 5, 6, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0]",6
4562,Lava Z2 có hoàn thiện 2 mặt kính nhỉnh hơn đôi chút cho với các mẫu iPhone 6 / 7 / 8 Plus và hơn hẳn so với Samsung P730 ra mắt vào năm ngoái .,"[1, 2, 0, 5, 6, 6, 6, 6, 7, 8, 8, 8, 0, 0, 3, 4, 4, 4, 4, 4, 4, 4, 4, 0, 7, 8, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0]",8
501,"Cả hai điện thoại đều được hoàn thiện từ chất liệu cao cấp nhất hiện nay , từ đó giúp tăng độ bền tốt hơn .","[3, 4, 4, 4, 7, 8, 8, 8, 8, 5, 6, 6, 6, 6, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3
1177,"Rõ ràng , sẽ có một khoảng cách về hoạt động trên giao diện one ui 4 , khả năng đồ họa và khả năng tiết kiệm năng lượng giữa Micromax Canvas Mega 4G Q417 .","[0, 0, 0, 0, 7, 8, 8, 8, 0, 5, 6, 6, 6, 6, 6, 6, 6, 0, 5, 6, 6, 6, 0, 5, 6, 6, 6, 6, 6, 0, 1, 2, 2, 2, 2, 0]",1
324,des : Google Pixel 7 Pro được đánh giá cao hơn ở khả năng chụp ảnh trong điều kiện ánh sáng yếu,"[0, 0, 1, 2, 2, 2, 7, 8, 8, 8, 8, 0, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6]",6
2982,"Samsung E750 có diện tích nhỏ nhất , từ đó có thể dự đoán được chất lượng ảnh chụp camera tele của iPhone 14 Pro Max .","[1, 2, 0, 5, 6, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4
1549,"Rõ ràng , sẽ có một khoảng cách về tốc độ xử lý , độ ổn định và khả năng tiết kiệm năng lượng giữa Oppo R9 Plus .","[0, 0, 0, 0, 7, 8, 8, 8, 0, 5, 6, 6, 6, 0, 5, 6, 6, 0, 5, 6, 6, 6, 6, 6, 0, 1, 2, 2, 0]",1
1526,"Cạnh bên phải chứa ống kính chính cùng với phím tăng giảm âm lượng , chúng hơi dịch lên phía trên một chút so với Vodafone 250 .","[0, 0, 0, 0, 5, 6, 6, 0, 0, 5, 6, 6, 6, 6, 0, 0, 7, 8, 8, 8, 8, 8, 8, 0, 0, 3, 4, 0]",1
2778,"Như bạn có thể thấy trong bài so sánh , iPhone 12 Pro và Galaxy Note 20 Ultra đồng hạng nhất , trong khi BenQ T3 đứng vị trí cuối cùng về khoản hoàn thiện 2 mặt kính .","[0, 0, 0, 0, 0, 0, 5, 6, 6, 0, 1, 2, 2, 0, 3, 4, 4, 4, 7, 8, 8, 0, 0, 0, 1, 2, 7, 8, 8, 8, 8, 0, 0, 5, 6, 6, 6, 6, 0]",4
3765,Điều này vẫn để mình cảm thấy tiếc nuối vì Samsung thường vẫn nhỉnh hơn các thương hiệu khác ở chất lượng màn hình nhưng giờ đây Gionee vẫn thua kém ở phiên bản bộ nhớ tiêu chuẩn .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 7, 8, 3, 4, 4, 4, 0, 5, 6, 6, 6, 0, 0, 0, 1, 0, 7, 8, 0, 5, 6, 6, 6, 6, 6, 0]",7
4249,Trong khi Micromax GC360 hiển thị sáng hơn .,"[0, 0, 1, 2, 5, 6, 7, 8, 0]",8
2575,"Như bạn có thể thấy trong bài so sánh , iPhone 12 Pro và Galaxy Note 20 Ultra đồng hạng nhất , trong khi Acer Iconia Tab A701 đứng vị trí cuối cùng về khoản xem phim .","[0, 0, 0, 0, 0, 0, 5, 6, 6, 0, 1, 2, 2, 0, 3, 4, 4, 4, 7, 8, 8, 0, 0, 0, 1, 2, 2, 2, 7, 8, 8, 8, 8, 0, 0, 5, 6, 0]",4
1098,bộ nhớ trong của Sony Ericsson K750 cũng có những sự khác biệt .,"[5, 6, 6, 0, 1, 2, 2, 0, 0, 0, 0, 7, 8, 0]",1
3822,Nếu so sánh với một số chipset khác như Dimensity 9000 hay Xiaomi Mi Pad 4 Plus thì có hơi thấp một chút .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 3, 4, 4, 4, 4, 0, 0, 7, 8, 8, 8, 0]",7
1929,Infinix Note 7 Lite đều sử dụng màn hình .,"[1, 2, 2, 2, 7, 8, 8, 5, 6, 0]",2
1578,Xiaomi Mi Mix và verykool T742 có hai chống nước và bụi ip68 rất khác nhau .,"[1, 2, 2, 0, 3, 4, 0, 0, 5, 6, 6, 6, 6, 7, 8, 8, 0]",1
4533,"Nhờ 128gb rom 19,3 : 9 rộng hơn 20 : 9 trên i-mobile TV 536 .","[0, 5, 6, 0, 0, 0, 7, 8, 0, 0, 0, 0, 3, 4, 4, 0]",8
299,Về thời lượng pin khi đạt điểm số gần như ngang nhau khi duyệt web .,"[0, 5, 6, 6, 0, 0, 0, 0, 7, 8, 8, 8, 8, 8, 8, 0]",2
957,"Với lượng RAM bổ sung của mình , S23 có thể phần nào được hưởng lợi về hiệu năng của chip hơn các điện thoại khác .","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 3, 4, 4, 4, 0]",6
1528,"Mặc dù vậy , các chi tiết không còn như xưa nữa .","[0, 0, 0, 0, 5, 6, 6, 7, 8, 8, 8, 0, 0]",1
1246,công nghệ sạc nhanh là một trong những điểm khác biệt dễ thấy nhất giữa Vodafone Smart Tab N8 .,"[5, 6, 6, 6, 0, 7, 8, 8, 8, 8, 8, 8, 8, 8, 0, 1, 2, 2, 2, 0]",1
517,Trong hai smartphone còn lại thì Galaxy M31 Prime cho chất lượng ảnh tốt hơn so với Motorola One Fusion + .,"[0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 5, 6, 6, 7, 8, 0, 0, 3, 4, 4, 4, 0]",6
2245,""" Samsung Galaxy S21 Ultra và Nokia 2730 classic hiện đang là hai sản phẩm đang hot nhất hiện nay nằm trong phân khúc smartphone cao cấp .","[0, 1, 2, 2, 2, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3
1683,Motorola E398 có tiết kiệm pin ngang với Amazon Fire HD 8 (2020) .,"[1, 2, 0, 5, 6, 6, 7, 0, 3, 4, 4, 4, 4, 0]",2
2126,Title : Nokia 2710 Navigation Edition được trang DisplayMate “ chấm ” là chiếc smartphone có các pixel trên cảm biến sony imx989 đẹp nhất hiện nay,"[0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 6, 6, 6, 6, 7, 8, 8, 8]",3
4791,Điều này có nghĩa là OnePlus 7 Pro 5G có được đều có nông hơn trong một số bức ảnh .,"[0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 5, 6, 7, 8, 8, 8, 8, 8, 8, 0]",8
2421,"Wiko Robby2 đều được hoàn thiện từ thiết kế nguyên khối cao cấp nhất hiện nay , từ đó giúp tăng độ bền tốt hơn .","[1, 2, 7, 8, 8, 8, 8, 5, 6, 6, 6, 6, 6, 6, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3
3060,LG KM900 Arena cũng có các lĩnh vực cơ bản lớn nhất trong Galaxy S20 Series vừa ra mắt .,"[1, 2, 2, 0, 0, 5, 6, 6, 6, 6, 7, 8, 8, 8, 8, 8, 8, 8, 8, 0]",5
2579,Samsung B3210 CorbyTXT đang là một trong những smartphone đắt nhất của Samsung .,"[1, 2, 2, 0, 0, 0, 0, 0, 0, 7, 8, 8, 8, 0]",4
4593,LG KU385 có vẻ nặng hơn Spice Mi-502n Smart FLO Pace3 .,"[1, 2, 0, 0, 7, 8, 3, 4, 4, 4, 4, 0]",8
3595,Lenovo IdeaTab A1000 cũng có các pixel trên cảm biến sony imx989 lớn nhất trong Galaxy S20 Series vừa ra mắt .,"[1, 2, 2, 0, 0, 5, 6, 6, 6, 6, 6, 6, 7, 8, 8, 8, 8, 8, 8, 8, 8, 0]",5
394,Khi gập điện thoại Galaxy Z Fold 4 thì thiết bị có phần ngắn và hẹp hơn so với Galaxy S23 Ultra .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 7, 8, 8, 8, 8, 8, 0, 0, 3, 4, 4, 0]",7
645,"Samsung Galaxy Z Fold2 – mẫu điện thoại màn hình gập thế hệ mới của Samsung , mang tới nhiều nâng cấp và cải tiến hơn rất nhiều so với người tiền nhiệm Galaxy Fold .","[1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 8, 8, 8, 8, 8, 8, 0, 0, 3, 4, 4, 4, 4, 0]",6
2078,LG GB106 vẫn là khẩu độ kép tốt nhất của Samsung .,"[1, 2, 0, 0, 5, 6, 6, 7, 8, 8, 8, 0]",3
3639,Đồng thời viền thép cũng giúp Huawei U8520 Duplex đầm tay hơn khi sử dụng .,"[0, 0, 0, 0, 0, 0, 1, 2, 2, 7, 8, 8, 0, 0, 0, 0]",6
3536,LG KM380 cũng có thời lượng sử dụng pin lớn nhất trong Galaxy S20 Series vừa ra mắt .,"[1, 2, 0, 0, 5, 6, 6, 6, 6, 7, 8, 8, 8, 8, 8, 8, 8, 8, 0]",5
4695,"Nhờ số điểm 19,3 : 9 rộng hơn 20 : 9 trên Vodafone 716 .","[0, 5, 6, 0, 0, 0, 7, 8, 0, 0, 0, 0, 3, 4, 0]",8
4449,Dù độ phân giải không chênh lệch mấy những vì sạc nhanh có dây 45w Sony Ericsson Xperia X10 to hơn nên mất độ điểm ảnh chỉ khoảng 400 ppi .,"[0, 5, 6, 6, 7, 8, 8, 8, 0, 0, 5, 6, 6, 6, 6, 1, 2, 2, 2, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8
3040,Huawei U8230 cũng có khung viền quanh máy lớn nhất trong Galaxy S20 Series vừa ra mắt .,"[1, 2, 0, 0, 5, 6, 6, 6, 7, 8, 8, 8, 8, 8, 8, 8, 8, 0]",5
1885,"Về cụm 2 camera chính , ZTE Quartz và ZTE R221 sẽ cùng trọng lượng với nhau .","[0, 5, 6, 6, 6, 0, 1, 2, 0, 3, 4, 0, 7, 8, 8, 8, 8, 0]",2
2401,"Cuối cùng , dù iPhone 12 Pro không phải là mẫu điện thoại có camera xuất sắc nhất hiện tại , thế nhưng rõ ràng là về mặt hệ thông camera và tính ổn định thì BLU Studio 7.0 II chắc chắn là một trong những sản phẩm tốt số 1 trong thế giới smartphone hiện nay .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 0, 5, 6, 6, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 8, 8, 8, 8, 8, 8, 0]",3
4137,"Với cấu hình như vậy , Honor 4C tuy không phải top đầu nhưng cũng vô cùng mạnh mẽ .","[0, 0, 0, 0, 0, 0, 1, 2, 0, 7, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0]",7
3369,"Ngoài ra , còn một yếu tố nữa chính là việc chiếc Motorola CUPE là đều có nhỏ nhất , đồng nghĩa với việc diện tích tản nhiệt cũng thấp hơn ; ít nhiều ảnh hưởng đến hiệu năng thuần của con chip .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 5, 6, 7, 8, 0, 0, 0, 0, 0, 5, 6, 6, 6, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5
3826,"So với Huawei MatePad T8 của Apple , Asus Zenfone 3 Deluxe 5.5 ZS550KL chỉ quay phim chụp ảnh chậm hơn 10 - 20% trong các điểm chuẩn tổng hợp .","[0, 0, 3, 4, 4, 0, 0, 0, 1, 2, 2, 2, 2, 2, 0, 5, 6, 6, 6, 7, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0]",7
1961,Celkon C10 từ trước đến nay đều được nhiều người dùng ca ngợi là có ngoại hình tinh tế tốt và ổn định nhất nhì trong thế giới smartphone .,"[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 6, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0]",3
1232,"Trong khi đó , ZTE V821 không có tính năng tương tự .","[0, 0, 0, 0, 1, 2, 7, 8, 8, 8, 8, 8, 0]",1
4136,alcatel OT-E225 không phải hiệu suất đơn nhân khủng nhất năm nay .,"[1, 2, 7, 8, 5, 6, 6, 6, 8, 8, 8, 8, 0]",7
2215,Gigabyte GSmart Essence được đánh giá là smartphone có ram 6gb đẹp nhất thời điểm hiện tại,"[1, 2, 2, 0, 0, 0, 0, 0, 0, 5, 6, 7, 8, 8, 8, 8, 8]",3
4455,Sony CMD Z5 có diện tích nhỉnh hơn đôi chút cho với BQ Aquaris U2 Lite và hơn hẳn so với 11 Pro Max ra mắt vào năm ngoái .,"[1, 2, 2, 0, 5, 6, 7, 8, 8, 8, 0, 0, 3, 4, 4, 4, 0, 7, 8, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0]",8
486,"Ở khía cạnh pin , Samsung Galaxy S21 Ultra giành phần thắng vì pin không chỉ lớn hơn mà còn hỗ trợ sạc nhanh hơn .","[0, 0, 0, 5, 0, 1, 2, 2, 2, 7, 8, 8, 0, 5, 0, 0, 7, 8, 0, 0, 5, 6, 6, 7, 8, 0]",6
3794,Đáng tiếc là chất lượng hoàn thiện của chipset snapdragon 865 / exynos 990 cũng có phần kém cạnh hơn một chút khi chỉ có dung lượng 4300 mAh .,"[0, 0, 0, 5, 6, 6, 6, 0, 1, 2, 2, 2, 2, 2, 0, 0, 0, 7, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0]",7
1807,Có nghĩa là bạn sẽ chất lượng pin và phần mềm tương tự như LG E2 .,"[0, 0, 0, 0, 0, 5, 6, 6, 0, 5, 6, 7, 8, 0, 3, 4, 0]",2
4229,"Tuy nhiên , khả năng nhiếp ảnh Huawei MediaPad M6 8.4 lớn và nặng hơn so với BLU Disco2GO II .","[0, 0, 0, 5, 6, 6, 6, 1, 2, 2, 2, 7, 8, 8, 8, 0, 0, 3, 4, 4, 0]",8
1973,"Google gần đây vừa chính thức ra mắt điện thoại vivo Y19 mới , dòng máy này sở hữu nhiều thông số kỹ thuật tuyệt vời về viền cũng như màn hình , hệ thống camera tốt nhất từ trước đến nay .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 6, 0, 5, 6, 6, 7, 8, 8, 8, 8, 8, 0]",3
37,Nhìn chung cả 2 chiếc điện thoại này không có sự khác biệt lớn về thiết kế và màu sắc .,"[0, 0, 3, 4, 4, 4, 4, 4, 7, 8, 8, 8, 8, 8, 0, 5, 6, 0, 5, 6, 0]",2
2179,"Thậm chí trong tầm giá dưới 12 triệu , Huawei U8100 chắc chắn sẽ là nhà vô địch về nhiều mặt như hiển thị , cấu hình mạnh mẽ nhất và camera .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 7, 8, 8, 8, 0, 0, 0, 0, 5, 6, 0, 5, 6, 6, 6, 6, 0, 5, 0]",3
4324,"Lenovo A660 có bộ 3 camera vuông vắn hơn với các cạnh hơi tròn , một lỗ đục nhỏ ở giữa chứa camera nên tỷ lệ màn hình trên thân máy lên đến gần 90% .","[1, 2, 0, 5, 6, 6, 7, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8
21,"Camera tele có kích thước cảm biến nhỏ nhất , từ đó có thể dự đoán được chất lượng ảnh chụp camera tele của iPhone 14 Pro Max .","[1, 2, 0, 5, 6, 6, 6, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4
4332,"Ngược lại , dung lượng bộ nhớ 128gb của ZTE R220 “ truyền thống ” hơn , nên mức giá của S22 Ultra rẻ hơn là điều dễ hiểu .","[0, 0, 0, 5, 6, 6, 6, 6, 0, 1, 2, 7, 8, 8, 8, 8, 0, 0, 5, 6, 0, 1, 2, 7, 8, 0, 0, 0, 0, 0]",8
2894,"BLU Energy X LTE có các nút vật lý dễ bấm nhỏ nhất , từ đó có thể dự đoán được chất lượng ảnh chụp camera tele của iPhone 14 Pro Max .","[1, 2, 2, 2, 0, 5, 6, 6, 6, 6, 6, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4
